song_name,song_popularity,song_duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,audio_mode,speechiness,tempo,time_signature,audio_valence
Mighty River,51,162857,0.875,0.912,0.311,0.0,11,0.105,-8.705,1,0.185,112.009,4,0.34
Do This For Me,48,254540,0.6970000000000001,0.456,0.35600000000000004,0.0,6,0.102,-6.062,1,0.0353,85.773,4,0.154
Love the Lie (Acoustic),48,189261,0.626,0.855,0.41700000000000004,0.0,1,0.0869,-9.021,1,0.128,100.148,4,0.9259999999999999
Release,37,208000,0.7879999999999999,0.5379999999999999,0.368,0.000637,0,0.18600000000000003,-9.006,0,0.109,109.991,4,0.326
Summer Rain,41,245070,0.174,0.589,0.5,0.00162,5,0.127,-10.054,0,0.0703,70.255,4,0.313
One Last Song - Acoustic,51,209216,0.735,0.589,0.515,0.0,6,0.0882,-5.983,0,0.0467,69.942,3,0.565
"Cry Me a River - Recorded at Metropolis Studios, London",32,301144,0.855,0.665,0.252,0.0,3,0.113,-8.407,0,0.0323,121.994,4,0.33899999999999997
Blessings,53,161832,0.0827,0.8009999999999999,0.5670000000000001,2.71e-05,8,0.099,-8.097999999999999,1,0.214,135.06,4,0.518
Don't Cry,55,142044,0.154,0.85,0.639,0.0,0,0.165,-8.207,1,0.24,130.017,4,0.51
Bandit,56,169466,0.0556,0.8,0.695,0.0,0,0.0542,-8.215,1,0.092,85.006,4,0.515
Taste,47,200371,0.355,0.905,0.63,0.0,9,0.0785,-5.3260000000000005,0,0.0903,128.032,4,0.91
Divine Plateau,30,157437,0.47700000000000004,0.73,0.33399999999999996,0.00707,3,0.105,-10.558,0,0.0365,110.977,4,0.515
High (feat. Elton John),81,195160,0.223,0.759,0.498,5.8399999999999997e-05,10,0.406,-10.615,1,0.0776,126.97200000000001,4,0.244
Best Years,60,287272,0.0618,0.8859999999999999,0.57,0.0,6,0.0586,-7.353,0,0.171,132.001,4,0.5379999999999999
STARGAZING,91,270714,0.009470000000000001,0.48700000000000004,0.789,4.05e-06,8,0.18899999999999997,-3.69,1,0.044000000000000004,150.007,4,0.0564
What About Me (feat. Sosamann),87,216961,0.0263,0.784,0.44,1.9e-06,10,0.122,-6.566,1,0.0401,118.089,4,0.22
Actin' Different,33,228000,0.0216,0.843,0.64,0.0,7,0.0791,-7.807,0,0.27,147.006,4,0.672
Pretty Little Fears (feat. J. Cole),82,240341,0.711,0.611,0.466,0.000264,9,0.0847,-11.360999999999999,1,0.37200000000000005,192.08,4,0.223
The Shift,56,271094,0.375,0.546,0.636,5.63e-06,4,0.0894,-8.354,1,0.314,138.275,4,0.33899999999999997
Nothing To Me,35,189705,0.013999999999999999,0.748,0.531,0.000281,1,0.11800000000000001,-11.06,1,0.32299999999999995,169.917,4,0.258
Taking A Walk,80,121680,0.68,0.767,0.5379999999999999,0.0,0,0.192,-6.044,0,0.052000000000000005,81.031,4,0.34299999999999997
Hurt Feelings,81,245640,0.34299999999999997,0.69,0.462,0.00218,8,0.113,-8.054,1,0.13,157.655,4,0.325
Let Me Down (feat. George Maple),55,217783,0.41700000000000004,0.521,0.348,4.33e-05,5,0.11,-10.12,0,0.145,94.804,4,0.622
Wavves,38,141187,0.00563,0.708,0.5479999999999999,0.6709999999999999,10,0.10099999999999999,-6.251,1,0.0702,159.993,4,0.607
Yoppa (with BlocBoy JB),73,163404,0.125,0.8140000000000001,0.495,0.0,9,0.11,-7.405,0,0.0772,140.885,4,0.34700000000000003
SAN MARCOS,72,286706,0.326,0.515,0.505,0.0,0,0.102,-5.606,1,0.0294,150.063,4,0.5379999999999999
"Peace $igns, Gang $igns",22,207979,0.0494,0.7290000000000001,0.589,0.183,9,0.231,-9.085,0,0.128,139.987,4,0.517
Talented,50,183000,0.15,0.637,0.36,0.00299,10,0.0999,-12.304,0,0.0537,147.261,4,0.213
Duffman,51,176727,0.0034799999999999996,0.609,0.5579999999999999,0.000226,6,0.42700000000000005,-8.834,0,0.27899999999999997,89.78399999999999,4,0.536
Selfish,20,224080,0.435,0.68,0.494,0.302,0,0.141,-8.212,0,0.0589,130.025,4,0.273
Records,35,207440,0.223,0.7140000000000001,0.711,0.0,1,0.0974,-6.985,0,0.214,158.085,4,0.7609999999999999
Stuck (with Arin Ray),60,270866,0.0994,0.509,0.6890000000000001,7.31e-05,1,0.0986,-5.034,1,0.245,94.564,4,0.695
Suffer In Silence,35,241606,0.557,0.544,0.5479999999999999,0.000176,4,0.223,-10.116,0,0.1,77.737,4,0.325
New Gods (feat. Jay Prince & Oscar Jerome),42,198473,0.5479999999999999,0.436,0.687,7.57e-06,5,0.105,-7.882999999999999,0,0.12300000000000001,88.762,4,0.11699999999999999
KICK (feat. 6ix9ine),76,164004,0.0157,0.775,0.513,0.0,5,0.127,-7.653,0,0.0613,137.032,4,0.585
Work Out,72,243180,0.49200000000000005,0.6779999999999999,0.659,0.0,1,0.106,-4.694,1,0.312,173.988,4,0.675
What's the Use?,59,288640,0.736,0.759,0.49200000000000005,0.009890000000000001,1,0.107,-10.338,0,0.12,104.97399999999999,4,0.561
You Broke,33,202971,0.315,0.7609999999999999,0.61,0.009909999999999999,6,0.12300000000000001,-9.193,0,0.0498,110.66,5,0.47
Front Desk,64,200666,0.153,0.838,0.625,0.0,10,0.593,-6.417000000000001,0,0.0539,113.96700000000001,4,0.386
Likkel Rider,33,250285,0.061,0.7020000000000001,0.413,0.0015199999999999999,6,0.105,-12.235,0,0.0863,140.017,4,0.10300000000000001
Chewing Gum,66,263869,0.14400000000000002,0.622,0.515,0.0165,8,0.19399999999999998,-7.959,0,0.145,168.265,4,0.217
Driving,42,210697,0.156,0.863,0.34600000000000003,0.0,0,0.28,-6.569,0,0.336,86.07799999999999,4,0.606
Wasted,25,190666,0.00912,0.7070000000000001,0.982,0.0036200000000000004,6,0.28,-1.787,0,0.106,90.00299999999999,4,0.637
Mood,37,206957,0.0577,0.8540000000000001,0.682,0.0,5,0.363,-8.943999999999999,0,0.198,128.98,4,0.903
awomen amen,41,264907,0.318,0.7440000000000001,0.6859999999999999,0.0,8,0.0754,-6.246,1,0.217,80.984,4,0.341
Rose In Harlem,64,222828,0.46799999999999997,0.5429999999999999,0.5670000000000001,0.0,2,0.171,-5.2410000000000005,0,0.129,143.744,4,0.35100000000000003
Butterfly Baby,39,186598,0.733,0.799,0.439,0.0033200000000000005,7,0.122,-10.282,1,0.111,92.63600000000001,4,0.16699999999999998
tokyo glo remix,46,174545,0.501,0.752,0.758,0.000624,0,0.113,-7.274,1,0.0814,82.49799999999999,4,0.23199999999999998
Red Pill,43,174620,0.644,0.78,0.44799999999999995,0.0,6,0.213,-6.978,1,0.0446,144.849,4,0.649
Lost at Heart,35,157697,0.5,0.7090000000000001,0.6859999999999999,0.00116,0,0.0861,-5.954,1,0.209,130.062,4,0.35200000000000004
Revenge,54,102170,0.00949,0.794,0.507,0.0,6,0.0994,-7.53,1,0.266,80.041,3,0.469
Falling from the Sky,32,275303,0.0301,0.43700000000000006,0.542,0.0,9,0.151,-9.516,1,0.0586,66.112,3,0.0725
Oneway,33,181150,0.0645,0.669,0.505,3.6099999999999997e-05,5,0.179,-7.591,1,0.0893,140.018,4,0.166
Problems,31,223840,0.382,0.855,0.597,1.1e-06,10,0.13,-7.756,0,0.10099999999999999,119.961,4,0.183
Facts,42,182247,0.43799999999999994,0.76,0.764,0.0,9,0.0814,-4.487,0,0.064,89.96700000000001,4,0.429
Young,46,204160,0.129,0.62,0.643,0.00081,1,0.425,-9.372,0,0.0383,172.74200000000002,4,0.151
Lights Out,30,226051,0.29600000000000004,0.603,0.47100000000000003,0.0,5,0.0548,-8.561,0,0.0443,81.962,4,0.21600000000000003
YSIV,77,369240,0.0821,0.758,0.782,0.0,10,0.111,-6.153,0,0.309,91.073,4,0.6759999999999999
Prince Charming,0,151062,0.45399999999999996,0.6509999999999999,0.573,0.0,1,0.155,-9.468,1,0.315,78.219,4,0.605
My Boy (feat. J. Cole) - Freestyle,72,269657,0.19699999999999998,0.8140000000000001,0.737,0.0,7,0.0954,-4.8260000000000005,1,0.259,171.687,4,0.461
151 Rum,77,156695,0.19899999999999998,0.73,0.86,0.00182,7,0.322,-3.532,1,0.191,129.952,4,0.647
Immigrant,68,232853,0.563,0.6709999999999999,0.8370000000000001,0.0,1,0.256,-4.828,0,0.436,88.838,4,0.6859999999999999
Double Up (feat. Belly and Dom Kennedy) - Bonus Track,64,361280,0.0544,0.604,0.436,0.000242,2,0.162,-8.32,1,0.188,107.978,4,0.239
Nonchalant,67,183454,0.321,0.568,0.368,0.000618,11,0.121,-12.485999999999999,0,0.447,79.697,4,0.0544
Understood,59,208570,0.20600000000000002,0.664,0.8420000000000001,6.26e-06,9,0.5539999999999999,-5.351,1,0.33899999999999997,84.994,4,0.7190000000000001
White Bronco,64,167375,0.647,0.44799999999999995,0.667,6.37e-06,11,0.11,-8.115,0,0.307,80.8,4,0.0849
Keep Me Hustlin (feat. Rexx Life Raj),56,206117,0.0798,0.491,0.552,0.0,3,0.12300000000000001,-8.334,0,0.307,77.531,4,0.223
Backbone,17,164905,0.0987,0.621,0.6,0.0,10,0.111,-7.055,0,0.542,139.872,4,0.517
Lucky You (feat. Joyner Lucas),96,244679,0.0627,0.8759999999999999,0.7859999999999999,0.0,10,0.127,-4.8839999999999995,0,0.306,153.06799999999998,4,0.575
Dedicate,87,189908,0.033,0.879,0.662,0.0,2,0.716,-6.162000000000001,1,0.309,117.975,4,0.723
Heaven,49,174880,0.0394,0.812,0.7959999999999999,1.53e-06,11,0.10099999999999999,-4.353,0,0.223,88.008,4,0.74
I Might Need Security,78,240640,0.177,0.514,0.693,0.0,9,0.35100000000000003,-5.867999999999999,1,0.408,110.568,3,0.287
Album of the Year - Freestyle,77,138872,0.0805,0.705,0.816,0.0,10,0.47600000000000003,-7.046,0,0.32,94.211,4,0.929
Let's Go (The Royal We),66,217853,0.0125,0.715,0.6409999999999999,0.000842,11,0.0932,-6.184,1,0.172,127.943,4,0.28300000000000003
Blaxploitation,66,133056,0.091,0.8909999999999999,0.8270000000000001,1.53e-06,11,0.221,-6.138999999999999,1,0.35100000000000003,100.98700000000001,4,0.861
Drive Slow / Taste Like Heaven,53,281656,0.146,0.5760000000000001,0.6970000000000001,0.0,2,0.113,-7.921,1,0.39299999999999996,79.60600000000001,4,0.573
We Got Everything (& Styles P),54,159013,0.0221,0.56,0.818,0.0,4,0.622,-6.269,0,0.294,80.52600000000001,4,0.502
Better Dayz,59,266482,0.272,0.53,0.685,0.0,2,0.11699999999999999,-7.92,1,0.41200000000000003,82.649,4,0.741
Better Without You,60,174429,0.21,0.57,0.725,0.0,5,0.225,-6.765,0,0.273,111.625,5,0.6829999999999999
Boblo Boat (feat. J. Cole),57,282300,0.278,0.617,0.8290000000000001,0.0,0,0.158,-5.114,1,0.397,157.679,4,0.578
The Return,76,252133,0.113,0.8,0.956,0.0,11,0.107,-4.4319999999999995,0,0.17800000000000002,90.025,4,0.65
NEW ORLEANS,76,243280,0.23199999999999998,0.639,0.815,0.0,11,0.299,-4.962,0,0.252,159.903,4,0.4
Stay Woke (feat. Miguel),67,212500,0.0298,0.5770000000000001,0.615,0.0,1,0.0969,-8.741,1,0.13,94.05,4,0.11199999999999999
Do or Die,40,116127,0.1,0.6890000000000001,0.638,0.0,6,0.166,-6.027,0,0.258,135.417,4,0.7170000000000001
Summer Up,50,288733,0.145,0.542,0.5589999999999999,7.81e-06,1,0.68,-9.177,1,0.384,106.75200000000001,4,0.281
What Am I To Do,59,175609,0.032,0.6990000000000001,0.73,0.0,9,0.466,-7.336,1,0.39399999999999996,81.72399999999999,4,0.858
Barbie Dreams,82,279866,0.313,0.855,0.787,0.0,8,0.19399999999999998,-4.1339999999999995,0,0.33399999999999996,88.00299999999999,4,0.7020000000000001
Oomps Revenge,69,120550,0.10300000000000001,0.579,0.5870000000000001,0.0,9,0.11199999999999999,-8.383,0,0.355,85.73200000000001,4,0.705
Amazing,46,124926,0.122,0.691,0.5710000000000001,0.0,11,0.10800000000000001,-7.9110000000000005,1,0.54,154.259,4,0.531
Recognize (feat. T.I. & Big K.R.I.T.),44,181850,0.0278,0.715,0.775,6.9e-05,7,0.166,-3.011,1,0.10800000000000001,164.99200000000002,4,0.319
Everybody Dies,75,250266,0.138,0.574,0.9259999999999999,2.59e-06,9,0.38,-3.935,0,0.207,94.279,4,0.835
Lil Bitch (Intro),48,102269,0.121,0.532,0.795,0.0,11,0.142,-3.46,1,0.327,155.595,4,0.579
SUPER SAIYAN SUPERMAN | ZUPER ZA1YAN ZUPERMAN,68,132813,0.0543,0.76,0.715,9.07e-06,1,0.11900000000000001,-7.127999999999999,1,0.0428,142.035,4,0.0479
Mutual Butterflies,54,183875,0.59,0.616,0.649,0.0,3,0.142,-5.132999999999999,0,0.462,78.131,4,0.7509999999999999
435,67,93840,0.00247,0.539,0.804,0.000185,10,0.46299999999999997,-5.504,0,0.172,85.75200000000001,4,0.7979999999999999
Missing My Idols,76,146923,0.0598,0.706,0.637,0.0,8,0.16399999999999998,-7.284,0,0.37,85.819,4,0.528
The Games We Play,69,166120,0.0713,0.6940000000000001,0.7959999999999999,0.0163,5,0.096,-3.696,1,0.198,78.033,4,0.5920000000000001
Pouring Rain,52,189600,0.6859999999999999,0.5920000000000001,0.496,0.0,11,0.10400000000000001,-9.131,1,0.163,103.68299999999999,3,0.125
Unanswered Questions,43,196624,0.452,0.79,0.7709999999999999,0.0,7,0.09,-5.118,1,0.32799999999999996,83.054,4,0.312
Frequency,40,175694,0.158,0.8170000000000001,0.753,0.0,8,0.10300000000000001,-4.977,1,0.25,112.978,4,0.517
The Fool Pt 1 (Get it Got it Good),45,203737,0.415,0.691,0.848,0.0,6,0.5720000000000001,-7.632000000000001,1,0.095,104.977,4,0.653
Know Yourself (Outro),41,269080,0.40399999999999997,0.55,0.8079999999999999,0.0,0,0.0819,-6.357,1,0.309,68.77600000000001,4,0.39299999999999996
Driftin',52,174340,0.0491,0.7340000000000001,0.423,0.0,7,0.106,-9.379,0,0.337,87.95100000000001,4,0.284
Meditate (feat. J.I.D.),68,278083,0.0757,0.743,0.679,0.0,10,0.34700000000000003,-8.295,0,0.28600000000000003,147.752,4,0.618
Indica Badu,71,260320,0.0441,0.715,0.723,0.000834,7,0.102,-3.263,1,0.191,77.02,4,0.97
Bubblin,71,209093,0.0731,0.568,0.873,0.0,1,0.36700000000000005,-5.22,1,0.265,106.78299999999999,5,0.547
Lil Arrogant (feat. Joey Bada$$ & Russ),62,195575,0.07400000000000001,0.5379999999999999,0.708,3.58e-06,2,0.28600000000000003,-4.4510000000000005,1,0.389,77.079,4,0.532
AGEN WIDA,33,199047,0.0114,0.784,0.9129999999999999,0.00162,1,0.0831,-1.208,1,0.177,126.054,4,0.59
Waiting For Tomorrow (feat. Mike Shinoda),34,247504,0.00731,0.507,0.887,0.0,5,0.562,-4.084,0,0.141,128.015,4,0.336
Promises (with Sam Smith) - David Guetta Remix,70,190416,0.18600000000000003,0.588,0.6970000000000001,0.00021899999999999998,3,0.10300000000000001,-4.744,0,0.0372,125.15700000000001,4,0.225
Electricity (with Dua Lipa),94,238173,0.0104,0.588,0.67,3.33e-06,0,0.33799999999999997,-6.439,1,0.0473,118.15899999999999,4,0.505
Don't Leave Me Alone (feat. Anne-Marie) - EDX's Indian Summer Remix,10,210967,0.0469,0.684,0.818,3.39e-06,4,0.11900000000000001,-4.477,0,0.128,123.93799999999999,4,0.336
Turn off the Lights (feat. Alexis Roberts),68,210546,0.0467,0.8240000000000001,0.745,3.289999999999999e-05,11,0.198,-5.49,0,0.0755,125.01299999999999,4,0.888
Losing It,77,248035,0.00182,0.76,0.9640000000000001,0.7,2,0.0974,-5.843999999999999,1,0.0576,125.0,4,0.6409999999999999
Jackie Chan - Daijo Remix,63,200625,0.0032600000000000003,0.625,0.9520000000000001,0.0,3,0.38799999999999996,-1.6119999999999999,0,0.135,128.10399999999998,4,0.371
Deep End - Eden Prince Remix,69,208095,0.0154,0.677,0.848,0.0011099999999999999,7,0.27699999999999997,-6.14,0,0.0741,125.068,4,0.469
High On Life (feat. Bonn),89,230761,0.0129,0.414,0.486,0.0,6,0.111,-6.431,0,0.0311,128.03799999999998,4,0.368
Yottabyte,24,210004,0.0129,0.634,0.632,0.000453,5,0.11599999999999999,-4.52,0,0.0313,128.075,4,0.449
Drive (feat. Delilah Montagu) - Edit,76,191258,0.00124,0.7190000000000001,0.79,0.0443,11,0.0786,-8.765,0,0.038,118.01700000000001,4,0.425
Otherside,66,190821,0.0172,0.542,0.996,0.0777,4,0.614,-3.1239999999999997,1,0.0623,125.949,4,0.263
Beautiful (feat. Camila Cabello) - Bazzi vs. EDX's Ibiza Sunrise Remix,64,187868,0.0611,0.69,0.862,1.85e-05,2,0.23800000000000002,-4.154,1,0.0944,121.975,4,0.45299999999999996
WOW,75,148125,0.00116,0.601,0.99,0.52,6,0.124,-3.016,1,0.337,127.958,4,0.192
No Place,8,237986,0.0167,0.612,0.8759999999999999,0.175,4,0.18899999999999997,-6.247000000000001,0,0.0315,120.022,4,0.187
Love Is Love - MOTi Remix,45,181000,0.49200000000000005,0.621,0.8420000000000001,0.0,5,0.27,-4.886,1,0.158,119.76100000000001,4,0.55
Take You Down,73,221294,0.511,0.285,0.6940000000000001,0.000128,11,0.374,-3.358,1,0.0482,170.12400000000002,4,0.163
Access,24,195454,0.0529,0.726,0.752,0.145,7,0.201,-7.401,0,0.0931,128.035,4,0.174
"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",98,212500,0.153,0.841,0.7979999999999999,3.33e-06,1,0.0618,-4.206,0,0.22899999999999998,95.948,4,0.591
Happier,100,214289,0.191,0.687,0.792,0.0,5,0.16699999999999998,-2.7489999999999997,1,0.0452,100.015,4,0.6709999999999999
Tim,65,226875,0.00909,0.25,0.909,0.848,4,0.136,-5.407,1,0.0414,128.025,4,0.322
No Captain - Dirty South Remix,62,347213,0.14,0.626,0.755,0.386,6,0.0938,-10.491,0,0.0337,122.008,4,0.37200000000000005
First Time,67,297782,0.251,0.42200000000000004,0.677,3.55e-06,11,0.16,-5.76,1,0.0365,150.131,4,0.146
Body - Dzeko Remix,70,165714,0.00812,0.653,0.946,0.000207,5,0.126,-3.7569999999999997,0,0.0556,125.96600000000001,4,0.653
Born To Be Yours,77,193320,0.3,0.688,0.688,0.0,3,0.0982,-5.84,1,0.0357,114.01100000000001,4,0.451
Falls (feat. Sasha Sloan),69,232936,0.0398,0.294,0.6970000000000001,0.00011,6,0.136,-6.029,1,0.128,160.566,4,0.183
One Kiss - Oliver Heldens Remix,39,281266,0.251,0.7170000000000001,0.752,0.000468,0,0.0802,-6.933,1,0.065,123.97,4,0.14
Dancing Alone,52,253770,0.0853,0.6990000000000001,0.94,0.0,8,0.336,-5.968999999999999,0,0.20800000000000002,122.079,3,0.652
Feel My Needs (Turn Around),63,180999,0.00916,0.695,0.848,0.109,3,0.12,-6.068,0,0.0506,122.02799999999999,4,0.797
Only You,72,189401,0.0829,0.607,0.74,0.0,4,0.105,-4.793,0,0.172,108.05,4,0.21899999999999997
Gangster Trippin - Sultan + Shepard Remix,62,191160,0.102,0.679,0.985,0.0107,7,0.33,-3.3569999999999998,1,0.0617,124.95299999999999,4,0.462
Ocean (feat. Khalid) - Bart B More Remix,60,185280,0.00577,0.679,0.88,0.0875,3,0.0725,-5.462000000000001,1,0.053,125.005,4,0.5820000000000001
Monophobia,70,214670,0.0015300000000000001,0.545,0.747,0.0039700000000000004,6,0.135,-4.877,0,0.0429,128.045,4,0.22399999999999998
One More Day - Nicky Romero Remix,58,240893,0.106,0.478,0.655,5.54e-06,2,0.12300000000000001,-4.2010000000000005,0,0.0445,124.756,4,0.166
Do It Again,62,194098,0.0176,0.575,0.9540000000000001,0.0506,1,0.0611,-3.093,0,0.0442,124.978,4,0.0882
Move,55,178177,0.0006799999999999999,0.731,0.96,0.203,1,0.10300000000000001,-5.426,1,0.0634,121.009,4,0.266
Back & Forth,81,196214,0.0181,0.684,0.816,0.0,10,0.0222,-5.211,0,0.0322,121.993,4,0.7020000000000001
Loving You,58,193170,0.225,0.48700000000000004,0.846,0.355,2,0.41,-4.016,1,0.0555,122.978,4,0.36700000000000005
Spice,66,166722,0.00504,0.8640000000000001,0.743,0.0708,7,0.059000000000000004,-6.431,1,0.0889,117.93700000000001,4,0.887
Fun - King Arthur Remix,53,173658,0.0030600000000000002,0.8590000000000001,0.883,0.284,9,0.0811,-4.502,1,0.0689,123.01799999999999,4,0.245
Check This Out,58,151020,0.00116,0.602,0.951,0.609,0,0.392,-3.969,1,0.0699,125.005,4,0.345
Grenade,53,212893,0.027000000000000003,0.627,0.883,0.172,0,0.0917,-6.915,1,0.081,124.0,4,0.479
Salute,56,249340,0.00112,0.517,0.981,0.0456,7,0.0947,-3.542,1,0.0761,174.074,4,0.386
I See Light In You (feat. Faye Medeson),64,166867,0.0324,0.636,0.9079999999999999,0.00309,0,0.0883,-3.01,0,0.0591,127.994,4,0.353
Nothing But You (feat. Donnie Sloan & Ricky Ducati),64,271831,0.45399999999999996,0.605,0.622,0.000194,11,0.0882,-9.474,1,0.0432,110.98700000000001,4,0.301
Mama Look At Me Now,71,178131,0.0259,0.59,0.6779999999999999,2.2e-05,10,0.0707,-5.48,1,0.0384,126.061,4,0.4
Who We Are?,58,215488,0.11599999999999999,0.479,0.919,0.000139,0,0.152,-3.443,1,0.153,127.001,4,0.38799999999999996
Fire,58,228571,0.000182,0.76,0.8240000000000001,0.779,11,0.037000000000000005,-4.898,0,0.0714,126.009,4,0.263
Your Mind - Radio Edit,55,285857,0.00262,0.66,0.857,0.165,11,0.215,-7.946000000000001,0,0.0565,126.03200000000001,4,0.111
When We Were Young,75,193911,0.008709999999999999,0.547,0.789,0.0,8,0.1,-5.619,1,0.042,129.916,4,0.345
MIA (feat. Drake),94,210367,0.0143,0.818,0.54,0.000512,6,0.099,-6.35,0,0.0544,97.064,4,0.174
Happier,100,214289,0.191,0.687,0.792,0.0,5,0.16699999999999998,-2.7489999999999997,1,0.0452,100.015,4,0.6709999999999999
If You're Over Me,81,189000,0.0615,0.647,0.853,0.0,8,0.062,-4.516,1,0.0904,103.846,4,0.618
Without Me,92,201660,0.297,0.752,0.488,9.11e-06,6,0.0936,-7.05,1,0.0705,136.041,4,0.5329999999999999
If You Were Mine,71,204380,0.009890000000000001,0.6559999999999999,0.773,0.0,8,0.436,-3.609,1,0.0297,120.056,4,0.406
This Feeling,92,199226,0.0558,0.575,0.5710000000000001,0.0,1,0.0912,-7.906000000000001,1,0.0439,105.04899999999999,4,0.449
All I Am,87,218868,0.0445,0.74,0.669,0.0,0,0.184,-5.199,1,0.0373,122.007,4,0.536
A Good Night,73,203453,0.10400000000000001,0.53,0.7070000000000001,0.0,10,0.105,-5.516,1,0.203,109.82700000000001,4,0.696
Still New York,74,224914,0.23,0.662,0.677,0.0,1,0.369,-6.371,0,0.0406,99.01700000000001,4,0.34700000000000003
Bright Blue Skies,72,182906,0.259,0.799,0.373,0.0,7,0.166,-8.999,1,0.0558,98.035,4,0.534
Happy Now,91,207029,0.579,0.503,0.741,1.49e-06,4,0.0712,-5.127999999999999,1,0.047,88.335,3,0.45799999999999996
Youngblood,90,203417,0.0169,0.596,0.8540000000000001,0.0,7,0.124,-5.114,0,0.46299999999999997,120.274,4,0.152
Eastside (with Halsey & Khalid),98,173799,0.555,0.56,0.68,0.0,6,0.11599999999999999,-7.648,0,0.321,89.391,4,0.319
Tie Me Down (with Elley Duhé),84,218295,0.135,0.5479999999999999,0.8390000000000001,0.0,6,0.102,-2.371,1,0.0644,98.932,4,0.314
"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",98,212500,0.153,0.841,0.7979999999999999,3.33e-06,1,0.0618,-4.206,0,0.22899999999999998,95.948,4,0.591
Woman Like Me (feat. Nicki Minaj),85,228206,0.17300000000000001,0.757,0.8490000000000001,0.0,5,0.0878,-3.424,0,0.0536,150.036,4,0.826
Burn the House Down,62,212373,0.0364,0.45399999999999996,0.66,0.0,0,0.18100000000000002,-4.357,1,0.168,184.35299999999998,4,0.568
Your Side Of The Bed,43,197200,0.0797,0.7759999999999999,0.7390000000000001,0.0,8,0.284,-4.974,1,0.0301,109.90700000000001,4,0.922
Rise,94,194407,0.32299999999999995,0.69,0.784,0.0,1,0.203,-4.6530000000000005,1,0.032,106.066,4,0.669
Don't Leave Me Alone (feat. Anne-Marie),89,183750,0.11800000000000001,0.659,0.738,0.0,4,0.115,-5.072,0,0.0477,127.95,4,0.48100000000000004
High Hopes,92,190946,0.193,0.579,0.904,0.0,5,0.064,-2.7289999999999996,1,0.0618,82.014,4,0.6809999999999999
The Reason,73,184693,0.0996,0.40399999999999997,0.598,3.289999999999999e-05,2,0.303,-8.513,1,0.16699999999999998,89.949,4,0.348
"Thunderclouds (with Sia, Diplo & Labrinth)",93,187026,0.0085,0.691,0.716,9.06e-06,7,0.263,-5.985,1,0.0351,112.035,4,0.507
broken,82,204878,0.00175,0.6659999999999999,0.728,4.26e-06,7,0.0429,-5.808,1,0.0419,122.99600000000001,4,0.51
Magic In The Hamptons (feat. Lil Yachty),85,164640,0.66,0.769,0.479,0.0,1,0.0914,-5.3389999999999995,1,0.0385,96.051,4,0.8029999999999999
Cool Again,61,191935,0.44299999999999995,0.774,0.45,3.28e-05,11,0.127,-6.86,1,0.0896,90.055,4,0.648
I Don't Wanna Love You Anymore,78,201177,0.33799999999999997,0.7040000000000001,0.622,0.0,0,0.0915,-8.29,1,0.0404,104.984,4,0.5
Almost Forgot,54,209255,0.319,0.643,0.8220000000000001,8.36e-06,4,0.384,-4.962,1,0.0541,104.054,4,0.18
